purchase_id,good_id,amount,was_in_recommended_goods
25081,6,2,True
25081,34,2,False
34836,92,1,True
34836,68,1,False
34836,50,1,False
34836,62,1,False
34836,19,1,False
38408,33,2,False
38408,76,1,False
38408,37,1,False
38408,83,3,True
38408,16,1,False
71964,52,1,False
71964,61,1,True
71964,44,1,False
71964,54,1,False
71964,39,1,False
21752,58,1,False
28960,70,1,False
28960,86,1,True
28960,35,1,False
28960,98,1,False
28960,85,1,False
36871,94,1,True
51086,85,1,True
51086,47,2,False
51086,52,1,False
56045,8,1,False
64317,63,1,False
2226,43,1,False
2226,100,1,False
17519,71,1,True
17519,7,1,False
23255,36,1,False
23255,43,2,False
23255,97,1,False
23255,51,1,False
23255,58,2,False
23255,18,1,True
23255,44,1,True
23255,74,1,True
23255,6,1,True
23255,34,1,True
30949,99,1,False
53163,85,2,True
53163,99,1,False
53163,67,2,True
53163,26,2,True
53163,4,1,False
53163,97,1,False
53163,65,1,False
74297,65,1,False
74297,93,1,False
74297,38,1,False
2565,34,1,False
2565,31,1,True
2565,82,1,False
2565,90,1,False
2565,75,1,True
2565,67,1,False
2565,95,1,True
2565,18,1,False
2565,56,2,False
24288,37,2,False
24288,27,2,False
24288,33,1,True
24288,92,1,False
24288,46,2,False
35817,56,1,True
35817,50,2,False
35817,4,1,False
35817,94,1,False
51291,19,1,False
51291,33,1,True
51291,11,1,True
51291,90,1,True
71371,85,1,False
71371,17,1,False
71371,71,1,False
71371,38,2,True
71371,36,1,True
516,13,1,True
516,11,1,True
9787,78,1,True
16705,78,1,True
16705,4,1,False
16705,31,1,False
16705,46,2,True
16705,51,1,False
16705,84,1,True
16705,52,3,False
16705,97,1,False
27211,12,1,True
45623,19,1,False
45623,8,1,True
45623,67,1,False
45623,97,1,False
45623,59,2,False
45623,91,1,True
59343,79,1,False
59343,71,1,True
59343,14,1,True
59343,95,1,False
59343,49,3,False
2327,42,1,False
38484,7,2,True
38484,64,1,False
38484,20,2,True
38484,89,1,False
38484,71,1,False
59843,35,1,False
59843,90,2,False
59843,94,1,True
59843,8,1,False
59843,40,1,False
59843,56,1,False
68225,88,1,False
6297,38,1,False
6297,30,1,False
6297,1,1,True
10440,11,1,False
10440,27,1,False
10440,15,1,False
24356,44,1,False
24356,84,1,False
24356,33,1,True
6007,73,1,True
14163,7,1,False
14163,24,1,False
14163,25,2,False
42993,50,1,True
47263,95,2,False
47263,55,1,True
47263,5,1,False
47263,2,1,True
47263,76,1,True
47263,42,1,True
47263,37,1,False
47263,92,1,True
47263,69,2,False
47263,50,1,False
47263,93,1,False
47263,28,1,False
47263,64,1,False
47263,67,1,False
63981,62,1,True
63981,40,1,False
63981,75,2,False
63981,26,1,False
63981,47,1,True
18831,35,1,True
18831,94,1,False
18831,61,1,True
18831,48,1,False
18831,65,1,True
18831,9,1,False
29886,38,1,False
50347,73,2,False
54052,59,1,False
439,23,2,False
439,62,2,False
439,22,1,False
439,12,2,False
439,9,1,True
439,95,1,True
439,97,2,True
439,37,1,False
439,42,1,False
35186,4,1,False
35186,52,1,False
35186,5,1,False
35186,32,1,False
35186,56,3,False
35186,63,1,True
53609,49,1,True
53609,3,1,False
53609,83,1,True
53609,33,1,False
53609,73,2,True
53609,81,2,True
53609,58,2,False
53609,68,1,True
267,1,1,False
267,87,1,False
267,5,1,False
267,39,1,False
13156,4,1,False
20389,99,1,True
20389,73,1,False
20389,95,1,True
20389,64,1,False
20389,33,2,False
20389,21,1,False
20389,62,1,False
50296,35,1,False
50296,97,1,True
50296,37,1,True
50296,98,2,False
50296,4,1,False
50296,52,1,False
56524,58,1,True
56524,10,1,True
56524,4,1,True
56524,35,1,False
56524,100,2,True
56524,25,1,False
10137,16,1,False
10137,43,1,False
10137,15,1,False
10137,85,1,False
10137,88,1,False
10137,66,3,False
24571,32,1,False
24571,58,1,True
34748,4,1,True
34748,34,1,False
34748,35,1,True
44243,44,1,False
44243,70,1,True
53464,37,1,True
53464,31,2,False
53464,56,1,True
53464,30,1,True
53464,42,3,False
13758,7,1,True
13758,9,2,False
13758,93,1,False
13758,85,1,False
13758,14,1,False
13758,33,1,True
13758,68,2,False
13758,50,1,True
13758,25,1,False
13758,70,1,False
23957,95,1,False
23957,30,1,True
23957,39,1,True
23957,7,1,True
23957,22,1,False
23957,59,1,True
34408,68,1,False
34408,49,1,False
34408,90,2,False
34408,20,1,True
34408,31,1,False
34408,29,1,True
34408,62,1,False
44134,48,1,False
44134,17,1,False
44134,9,1,False
44134,34,2,True
44134,32,1,True
49682,56,1,True
54631,40,1,True
54631,42,1,False
54631,44,1,False
54631,89,1,False
54631,3,1,True
69922,17,1,True
69922,44,1,False
4575,22,1,True
4575,29,1,False
4575,25,1,False
4575,51,1,True
4575,39,1,True
4575,70,1,False
4575,99,1,True
4575,97,1,False
11646,82,1,False
18389,98,1,False
18389,67,1,False
53153,67,2,False
53153,32,1,False
53153,3,1,True
53153,64,1,False
53153,53,1,False
53153,31,1,False
53153,76,1,False
73458,22,1,False
73458,10,1,False
73458,27,2,False
73458,50,1,False
73458,16,1,False
73458,49,2,False
10656,91,1,True
10656,9,3,False
10656,83,2,False
10656,61,1,False
10656,38,1,True
10656,16,1,False
22280,62,2,True
25986,35,1,True
25986,98,1,False
25986,50,1,False
25986,90,1,True
25986,92,1,False
25986,65,1,True
25986,94,2,False
25986,72,1,True
25986,80,2,True
25986,70,1,True
25986,12,1,False
25986,71,1,False
25986,84,1,True
25986,63,2,False
25986,83,1,False
25986,30,1,True
25986,49,1,True
25986,11,1,True
36104,47,2,False
39767,50,1,False
69464,43,2,False
69464,86,1,False
10120,29,1,False
10120,87,1,False
10120,40,1,False
10120,74,1,False
10120,15,1,False
19784,56,1,False
19784,1,1,True
19784,2,1,False
19784,79,1,False
19784,87,2,False
26934,9,1,False
26934,17,1,False
26934,84,1,False
26934,73,1,False
26934,90,1,False
26934,77,2,True
26934,57,1,True
26934,78,1,True
26934,33,1,False
26934,59,1,False
26934,60,2,True
26934,95,1,False
26934,38,1,False
32788,75,1,True
32788,15,2,True
32788,33,1,False
32788,31,1,False
32788,78,1,False
32788,17,1,True
32788,72,1,True
32788,51,1,False
55769,67,2,False
73623,41,1,True
73623,9,1,False
4862,5,1,False
23448,3,1,True
23448,8,1,True
23448,83,1,False
23448,67,1,False
38060,29,1,False
5428,21,1,True
5428,2,1,False
5428,40,1,True
5428,88,2,True
5428,38,2,False
11436,95,1,False
11436,11,1,False
11436,39,1,False
11436,76,1,False
11436,8,1,False
11436,82,1,False
11436,56,1,False
11436,42,1,False
11436,27,1,False
11436,30,1,False
11436,44,2,True
11436,95,1,True
11436,37,1,False
11436,73,1,False
11436,75,1,False
11436,87,1,False
11436,41,1,False
20743,90,1,False
20743,56,3,False
20743,76,1,False
20743,100,2,True
20743,42,1,True
31194,42,1,False
31194,66,1,False
31194,75,1,False
31194,31,1,False
31194,29,1,True
31194,25,1,False
43286,17,1,False
43286,67,1,False
43286,16,1,True
49142,8,1,False
60749,7,1,False
60749,47,2,True
107,1,2,False
19326,15,1,False
19326,53,1,True
19326,14,1,False
61845,69,1,False
73091,82,2,False
73091,64,1,True
73091,43,1,False
73091,81,1,True
73091,41,1,False
6548,28,2,False
6548,65,1,False
6548,66,1,False
10082,37,1,False
10082,38,1,False
10082,47,1,False
10082,86,2,True
10082,19,1,False
10082,25,2,False
10082,93,2,True
10082,33,2,False
10082,4,1,False
10082,12,1,False
24719,50,1,True
24719,91,2,False
24719,33,1,True
24719,90,1,False
24719,40,1,True
24719,69,3,False
24719,31,1,False
51330,38,1,True
51330,58,1,False
58735,2,1,False
63251,78,1,False
63251,70,1,False
63251,41,1,False
9950,26,1,False
9950,50,1,False
9950,90,1,False
9950,67,1,True
9950,11,2,True
9950,28,1,True
17650,35,1,False
17650,61,1,False
17650,78,1,True
17650,16,1,True
17650,6,1,True
17650,20,1,False
17650,29,1,False
17650,37,1,False
17650,36,1,False
17650,94,1,True
17650,19,1,True
17650,14,1,False
17650,3,2,False
17650,75,2,False
17650,62,1,False
17650,22,1,False
17650,8,1,True
17650,9,1,False
17650,13,1,False
17650,58,1,False
17650,76,1,True
17650,10,1,False
28017,79,1,False
30604,100,1,False
39204,75,2,False
39204,93,1,False
39204,14,1,True
39204,68,1,True
39204,10,1,True
39204,35,1,True
39204,66,1,False
39204,64,1,False
39204,99,1,True
39204,82,1,False
63579,25,1,False
63579,92,1,False
63579,44,2,False
63579,35,1,False
63579,90,1,True
1373,67,1,True
1373,35,1,True
1373,92,1,False
21741,25,1,False
21741,52,1,False
21741,59,1,False
21741,83,1,False
21741,42,2,False
21741,16,1,False
21741,73,2,True
21741,71,1,True
49481,75,2,False
49481,22,1,True
49481,24,1,False
53024,73,1,False
69063,44,1,False
69063,89,1,False
69063,73,1,False
69063,23,1,False
69063,16,1,False
11590,64,1,False
11590,43,3,False
11590,66,1,False
11590,76,1,True
11590,39,1,False
61168,99,1,True
61168,29,1,False
20802,98,2,True
20802,52,1,False
20802,99,1,False
20802,24,1,False
32798,41,1,False
41657,18,1,True
41657,14,2,False
41657,22,1,True
41657,53,2,False
41657,42,1,False
47768,22,1,True
74378,98,1,False
74378,68,1,False
74378,66,2,True
74378,73,2,False
12901,7,1,True
12901,1,3,True
12901,11,1,False
34154,33,1,True
34154,64,1,False
34154,19,1,False
34154,83,1,True
34154,88,1,True
34154,47,1,False
34154,56,2,False
34154,35,1,False
46085,13,1,True
46085,84,1,True
46085,72,1,False
46085,33,1,False
46085,44,1,False
46085,49,1,False
46085,30,1,False
46085,100,1,True
46085,97,1,True
55951,30,1,False
55951,19,2,False
55951,90,1,False
69661,97,1,False
69661,27,1,False
7536,42,1,True
7536,68,1,False
7536,19,2,False
20643,93,1,False
20643,87,1,False
26910,12,1,False
43131,6,1,False
43131,73,1,False
43131,22,1,False
43131,71,2,False
59208,31,1,False
4910,39,1,True
4910,25,1,False
4910,33,2,True
4910,41,1,False
4910,97,3,False
4910,29,3,False
4910,76,1,False
4910,53,1,False
4910,49,1,False
4910,51,1,False
16148,58,1,True
16148,37,1,True
16148,21,2,False
16148,49,1,True
16148,61,2,True
26107,83,1,True
26107,56,1,False
26107,83,1,False
26107,58,1,False
26107,30,3,False
26107,71,1,True
26107,47,1,False
26107,25,1,False
26107,14,1,False
43062,30,1,False
43062,24,1,False
43062,27,1,True
46877,59,2,True
46877,87,1,False
46877,34,1,False
46877,35,3,False
58539,35,1,True
58539,29,1,False
60818,13,2,False
60818,30,1,True
60818,95,1,False
60818,14,1,False
60818,20,1,False
60818,67,1,True
60818,86,1,False
60818,34,1,False
60818,37,1,False
60818,83,1,False
70233,63,1,False
70233,6,1,False
70233,66,1,True
70233,34,2,False
70233,82,1,False
70233,36,1,True
70233,43,1,False
20488,62,1,False
20488,7,1,False
20488,70,1,True
34687,52,1,False
34687,16,2,False
34687,32,1,False
34687,34,1,False
34687,80,1,False
34687,46,2,True
34687,19,3,False
59583,49,1,False
59583,95,1,True
59583,82,1,False
59583,92,1,False
59583,83,1,False
59583,32,1,True
65163,79,2,False
5155,2,1,True
8288,87,1,False
20413,17,1,False
20413,50,1,False
29261,88,1,False
35028,36,1,True
35028,67,1,False
35028,73,1,False
51572,16,1,False
63502,93,1,False
63502,73,3,False
63502,64,2,False
63502,24,1,False
63502,30,2,False
63502,11,1,False
67922,87,1,False
67922,90,1,False
67922,98,1,False
67922,74,2,False
4675,73,1,False
4675,25,1,True
4675,52,1,False
4675,61,1,True
20064,62,1,False
26361,25,1,False
48929,4,1,True
48929,52,2,False
48929,70,1,False
48929,87,1,False
48929,24,1,False
48929,49,1,True
48929,66,1,False
48929,21,1,True
48929,53,1,True
48929,68,1,True
48929,86,2,True
71135,33,1,False
71135,36,1,True
71135,63,1,True
71135,62,1,False
71135,81,1,False
71135,84,2,True
71135,69,1,False
71135,53,1,False
71135,56,1,True
71135,39,1,True
71135,93,1,False
71135,17,1,False
71135,42,1,True
16584,58,1,False
16584,64,1,True
24158,3,1,False
44656,44,1,True
44656,69,1,False
44656,19,1,True
44656,54,1,True
56237,50,1,True
56237,48,2,True
56237,73,1,True
56237,56,1,False
56237,88,1,False
56237,74,1,False
72402,52,1,False
72402,49,1,False
72402,67,1,False
13025,12,1,False
13025,24,1,False
13025,93,1,False
13025,1,2,False
13025,36,2,False
13025,27,1,True
13025,58,1,False
13025,74,1,True
13025,54,1,True
13025,9,1,True
49273,39,2,False
49273,22,1,True
50760,83,1,True
50760,25,2,False
50760,94,1,False
50760,82,1,False
50760,41,1,False
50760,84,1,False
50760,87,3,False
50760,61,1,False
53570,34,2,False
53570,80,2,False
10861,34,2,True
10861,99,1,True
10861,30,1,False
10861,42,1,False
35297,7,1,False
35297,28,1,True
35297,1,1,False
35297,97,1,False
35297,98,1,False
49534,98,1,False
49534,68,1,True
72842,50,1,True
72842,8,1,False
72842,73,1,False
72842,11,1,True
72842,91,1,True
72842,14,1,True
72842,78,1,True
72842,35,1,False
72842,60,1,False
72842,69,1,False
72842,19,2,False
72842,43,2,False
72842,87,1,False
72842,98,2,False
72842,27,1,False
72842,42,1,False
72842,71,2,False
72842,65,1,False
517,100,1,False
517,38,1,False
18537,53,2,False
18537,31,1,False
18537,52,2,False
38635,27,1,False
57754,78,1,False
57754,19,1,True
29381,36,2,True
29381,12,1,True
37764,55,1,False
37764,92,1,True
37764,35,1,False
37764,62,2,False
37764,66,1,False
37764,58,1,False
37764,73,1,True
54765,22,1,False
54765,85,1,False
54765,87,2,False
54765,16,1,False
54765,25,3,False
19217,87,1,False
19217,63,1,False
19217,58,2,False
19217,1,1,False
19217,4,1,False
48270,81,1,False
48270,30,1,False
48270,17,2,True
48270,2,1,True
52894,67,1,False
52894,64,1,False
52894,20,1,True
52894,4,1,False
52894,68,1,False
52894,46,1,True
52894,57,1,True
60617,76,1,True
60617,25,1,False
18786,55,1,True
18786,10,1,True
18786,64,1,False
18786,66,1,False
18786,56,1,True
18786,99,1,True
18786,33,1,False
18786,36,1,True
18786,84,1,True
18786,97,1,True
30170,37,1,True
44262,62,1,False
44262,9,1,True
44262,98,1,True
44262,68,1,False
44262,25,1,False
44262,85,1,False
44262,56,1,False
44262,87,1,True
44262,73,2,False
44262,84,1,True
44262,85,2,False
44262,42,1,False
44262,35,1,True
44262,8,1,False
44262,74,2,False
44262,83,1,False
44262,50,1,False
49807,87,1,False
49807,9,1,True
49807,64,1,False
49807,4,1,True
49807,67,1,False
49807,94,1,False
54878,15,2,False
54878,85,1,False
54878,13,1,False
54878,99,2,False
54878,31,1,True
61378,51,1,False
61378,97,1,False
61378,91,1,True
61378,86,1,True
61378,44,1,True
61378,73,1,False
61378,67,1,False
10594,62,1,False
10594,4,1,False
10594,53,1,True
10594,20,1,False
10594,34,1,False
10594,91,2,False
26953,99,1,True
26953,85,1,False
26953,87,2,False
26953,8,1,False
26953,60,1,True
26953,58,1,False
26953,79,1,False
26953,91,1,False
26953,76,1,True
26953,30,1,True
26953,67,3,True
26953,84,2,False
37234,25,1,True
37234,75,1,False
37234,92,1,True
37234,51,1,True
39404,43,1,True
39404,41,2,False
39404,36,1,False
39404,91,1,False
39404,98,1,True
39404,25,2,True
39404,81,1,False
39404,42,1,True
39404,95,1,False
66458,42,1,False
66458,51,1,False
66458,86,1,True
66458,63,1,False
66458,36,2,False
66458,67,1,False
70188,38,1,True
70188,78,3,True
70188,7,3,False
70188,82,1,False
1560,37,1,False
11886,66,1,False
11886,27,2,True
11886,100,1,False
11886,40,1,False
11886,44,1,False
11886,66,1,False
23057,27,1,False
23057,99,2,False
23057,74,1,True
23057,67,1,True
23057,71,1,False
23057,3,1,False
23057,66,2,False
23057,47,1,False
23057,92,1,False
23057,97,2,True
23057,17,3,True
23057,55,1,False
23057,87,1,True
23057,33,1,True
23057,84,1,False
23057,67,2,False
23057,19,1,True
23057,50,1,False
34303,18,1,True
34303,71,1,True
34303,76,1,True
34303,1,1,False
34303,12,1,True
34303,33,1,True
34303,40,1,False
59420,41,1,True
59420,66,2,False
59420,54,2,False
59420,36,2,True
3003,3,1,True
16094,29,1,True
16094,27,1,False
16094,16,1,True
16094,53,1,True
16094,84,1,False
48868,56,1,False
48868,85,1,True
48868,4,1,False
48868,30,1,False
48868,83,1,False
48868,69,2,False
48868,48,1,False
64183,42,1,False
64183,49,1,True
64183,26,1,False
64183,70,1,False
64183,87,1,True
64183,11,1,False
64183,68,1,False
64183,30,1,False
64183,17,1,False
64183,90,1,False
64183,70,2,False
64183,44,2,False
64183,85,1,True
70583,82,1,True
70583,93,2,False
1433,27,1,False
14721,94,1,False
14721,27,1,False
25260,51,2,True
25260,63,1,True
25260,62,1,True
25260,49,1,False
25260,91,2,False
35591,98,1,False
43210,65,2,True
43210,28,1,True
43210,94,1,True
45009,36,1,False
45009,30,1,True
45009,87,1,False
45009,40,1,False
45009,26,1,False
45009,13,1,False
45009,25,1,False
45009,67,1,True
45009,49,4,False
45009,42,1,False
73957,67,1,False
73957,66,1,False
73957,35,1,False
73957,61,1,True
34304,31,1,False
34304,11,1,True
46569,45,1,True
46569,93,1,True
46569,22,1,False
46569,37,1,False
46569,37,1,True
46569,97,1,False
46569,73,2,False
46569,91,2,False
46569,65,2,False
46569,52,2,False
46569,49,1,False
55452,98,1,False
55452,91,1,False
55452,20,1,False
55452,33,1,False
55452,87,1,False
55452,64,1,True
55452,50,1,False
55452,5,2,False
786,54,2,False
786,82,1,False
786,36,2,True
786,99,2,False
786,17,1,False
786,38,1,False
786,79,1,False
786,1,1,False
786,67,2,False
8976,55,2,True
16411,43,1,False
27738,4,1,True
27738,63,1,False
27738,55,1,False
27738,69,1,False
27738,71,1,True
47011,80,1,False
47011,14,1,False
47011,78,1,False
65562,83,1,False
71347,16,2,False
2202,39,1,False
12095,81,1,False
12095,37,1,False
12095,47,1,True
12095,22,3,False
25922,68,1,True
25922,78,1,True
25922,75,1,False
52102,76,1,False
62026,33,2,True
62026,55,1,False
62026,83,1,False
68781,99,1,False
2609,42,2,False
2609,15,1,False
2609,8,1,False
2609,90,1,True
2609,50,1,True
2609,7,1,False
9979,36,1,True
9979,31,1,False
9979,3,1,False
20801,100,1,True
20801,15,1,False
20801,24,1,True
20801,62,1,True
20801,86,1,False
20801,81,1,False
20801,98,1,False
20801,34,2,False
20801,4,1,False
41289,55,1,False
41289,50,1,False
41289,88,1,True
41289,84,1,False
41289,94,2,False
41289,19,1,False
41289,25,1,True
41289,61,1,False
60342,42,1,False
60342,56,2,False
60342,63,1,False
60342,27,1,False
60342,58,1,False
60342,19,1,False
60342,73,1,False
74528,29,1,True
74528,100,1,False
74528,91,1,True
74528,69,1,False
74528,98,1,False
74528,70,1,False
6281,59,1,True
50304,65,1,False
50304,91,2,False
50304,36,2,True
52502,49,2,True
73349,39,1,False
73349,36,1,False
73349,76,2,True
73349,73,1,True
73349,55,1,True
73349,15,1,False
73349,1,1,False
1977,50,1,False
11439,29,3,True
11439,44,2,False
11439,65,1,False
11439,4,1,False
11439,60,1,False
11439,19,1,False
21792,83,2,True
40446,76,2,False
52312,28,1,True
63841,25,1,False
63841,70,1,True
63841,35,1,True
63841,73,2,False
63841,62,1,True
63841,78,1,False
73753,79,1,False
73753,91,1,True
73753,11,1,False
73753,17,1,True
73753,19,1,False
73753,26,1,False
73753,56,1,True
73753,19,1,False
73753,14,1,False
73753,58,1,False
73753,78,1,True
73753,62,1,False
73753,100,1,False
73753,22,1,True
73753,71,1,False
73753,12,1,True
6724,1,1,True
6724,34,1,True
15393,100,1,False
29813,2,1,False
35508,83,1,False
66275,72,2,True
4735,25,1,False
4735,56,1,False
4735,61,1,False
4735,44,1,False
4735,91,1,False
59069,98,1,False
68782,58,1,True
3777,97,1,False
3777,17,1,False
3777,13,1,True
8259,21,3,False
8259,28,1,False
8259,12,1,True
25464,27,1,True
25464,99,1,False
36374,55,1,False
36374,99,2,False
48236,75,1,False
48236,63,1,False
48236,68,1,False
48236,61,1,True
48236,65,1,False
48236,19,1,False
48236,50,3,True
48236,36,2,False
48236,43,1,True
48236,82,1,True
57199,87,1,False
57199,37,1,False
57199,99,3,True
57199,93,1,True
57199,24,2,True
71868,50,2,False
71868,22,1,True
89,3,1,False
89,38,1,True
9398,69,1,False
22134,85,2,True
22134,73,1,True
22134,25,1,False
22134,7,2,True
22134,35,1,False
22134,36,1,False
22134,28,1,True
22134,2,1,False
43077,97,3,True
43077,9,1,False
43077,44,2,False
43077,24,2,False
43077,33,1,True
43077,82,1,False
43077,70,2,True
53695,52,2,False
53695,23,2,False
53695,50,1,False
65645,68,1,False
71448,100,1,False
71448,50,2,False
71448,94,1,False
71448,62,1,True
71448,66,1,True
71448,36,1,False
71448,87,1,False
71448,70,1,True
17988,12,1,True
17988,67,1,True
17988,78,2,True
17988,20,2,False
17988,97,1,False
17988,50,2,True
17988,76,3,False
17988,3,1,False
17988,63,1,False
17988,25,2,False
17988,16,1,True
44926,67,1,False
44926,84,1,True
44926,38,1,False
53202,94,1,False
60092,50,1,False
60092,44,2,False
60092,59,1,True
74451,76,1,False
74451,91,2,False
74451,4,1,False
74451,87,2,True
74451,44,1,False
74451,56,1,False
19298,27,1,False
19298,44,1,False
19298,35,1,False
19298,73,1,False
19298,4,1,True
19298,50,1,True
37355,48,1,False
37355,34,1,False
37355,35,1,False
37355,11,1,False
39508,42,1,False
7068,62,1,True
20158,66,1,False
20158,44,1,True
20158,23,1,True
20158,99,1,False
20158,56,1,True
20158,92,1,False
20158,42,1,True
20158,91,1,False
33519,30,1,True
33519,47,1,False
33519,8,1,True
48171,16,1,True
48171,17,1,True
48171,35,1,False
48171,14,1,False
48171,2,1,True
48171,60,2,False
48171,66,1,False
48171,14,1,True
48171,39,2,True
48171,62,1,False
48171,79,2,False
48171,81,1,False
57382,80,1,False
57382,11,1,True
70633,32,1,True
70633,23,1,False
70633,25,1,True
12705,82,2,True
12705,64,1,False
12705,72,1,False
12705,52,1,False
27741,86,1,True
33163,64,1,False
33163,39,1,True
33163,37,1,True
33163,92,1,True
33163,41,1,False
33163,81,1,True
33163,8,1,False
33163,67,1,True
33163,23,1,True
44472,9,1,False
44472,5,1,True
44472,3,1,False
44472,6,1,False
44472,93,1,False
44472,75,1,True
58612,70,1,False
1813,50,1,False
1813,33,1,False
1813,31,1,False
1813,87,1,False
15001,19,1,True
17673,30,1,False
38082,68,1,False
38082,27,1,False
38082,34,1,True
38082,99,1,False
49275,21,1,False
49275,63,1,True
49275,62,1,False
49275,50,1,True
49275,20,2,False
49275,56,2,False
49275,2,1,True
49275,41,1,False
4037,5,3,True
29455,35,1,False
29455,64,1,False
29455,26,1,False
29455,56,2,False
29455,47,1,False
29455,87,1,True
33092,41,1,False
33092,63,1,True
33092,36,1,False
33092,17,1,False
33092,28,1,False
33092,73,4,False
33092,56,1,False
33092,50,1,False
33092,25,1,False
33092,91,1,True
33092,99,1,False
55847,39,1,False
55847,43,1,False
55847,66,1,False
74158,84,1,True
74158,62,1,True
74158,65,1,False
10051,50,1,False
10051,19,1,True
20455,7,1,True
20455,35,1,False
20455,51,1,True
20455,4,1,False
20455,44,1,False
20455,23,1,False
20455,33,1,False
20455,10,2,False
23336,47,1,False
23336,78,1,False
23336,67,1,True
23336,4,1,False
23336,64,1,False
23336,86,1,False
39543,87,1,False
39543,68,2,False
39543,84,1,True
39543,36,1,True
39543,41,1,False
66736,11,1,False
66736,61,2,True
2045,65,1,False
21625,100,1,False
21625,61,1,True
21625,84,1,False
21625,49,1,True
21625,59,1,False
21625,63,2,True
21625,99,1,True
26298,58,2,True
26298,84,1,False
26298,34,1,True
26298,17,1,False
26298,94,1,False
26298,97,2,False
43652,1,2,True
43652,4,1,False
43652,87,1,False
43652,9,1,True
43652,70,1,False
43652,63,2,True
43652,73,1,False
43652,61,1,True
43652,10,1,False
43652,31,1,False
72036,34,1,False
5498,20,1,False
5498,7,1,False
5498,41,1,False
5498,61,1,False
5498,66,1,True
5498,42,2,False
12639,86,1,True
17829,81,1,False
17829,52,1,False
17829,3,1,False
25829,57,1,False
25829,36,2,False
25829,53,1,False
31248,54,1,False
38898,27,1,False
38898,43,1,False
38898,9,1,True
38898,95,1,True
66236,61,1,False
66236,99,1,False
66236,52,1,False
66236,60,1,False
11916,50,1,False
36648,16,2,False
36648,33,1,False
36648,8,1,True
36648,31,1,False
36648,81,1,True
36648,67,1,False
36648,51,1,False
36648,83,1,False
36648,38,1,True
36648,17,1,False
36648,90,1,True
36648,9,1,True
36648,37,1,True
36648,29,1,True
36648,82,1,False
36648,84,1,False
36648,43,1,False
36648,92,1,True
36648,50,1,False
47517,16,1,True
63106,23,1,False
63106,81,2,False
68778,35,1,True
7037,69,1,False
7037,89,1,False
7037,42,2,True
7037,51,1,False
8940,82,1,False
8940,54,1,False
8940,44,1,False
8940,95,2,False
8940,83,1,True
8940,79,2,False
8940,24,2,True
8940,46,1,False
8940,16,1,False
8940,27,1,True
8940,84,1,True
8940,1,2,False
8940,93,2,False
20014,68,1,True
20014,92,2,False
20014,19,1,True
20014,47,1,False
20014,80,1,False
20014,31,1,False
25240,82,1,False
25240,49,1,False
25240,73,1,False
25240,92,2,False
25240,36,1,True
25240,17,1,False
25240,21,1,False
50437,54,1,True
50437,68,2,False
55103,7,1,True
55103,16,3,False
55103,82,1,True
55103,28,1,True
66362,19,1,False
66362,43,1,True
66362,84,1,False
66362,85,1,False
66362,75,1,False
66362,59,2,True
66362,57,1,False
66362,93,2,True
21587,8,3,False
21587,38,1,True
21587,94,1,True
21587,9,1,False
21587,100,1,False
21587,67,2,False
21587,39,1,False
21587,36,1,False
21587,82,1,False
21587,98,1,False
23344,48,1,True
23344,36,1,False
23344,19,1,True
23344,68,1,False
23344,91,1,False
23344,83,1,True
23344,64,1,True
23344,82,1,False
23344,25,1,False
23344,70,1,False
23344,93,3,True
23344,58,1,False
41359,26,1,True
41359,16,1,True
41359,13,1,False
41359,25,1,True
51577,35,1,False
51577,49,2,False
51577,56,1,False
51577,63,1,False
51577,97,1,False
54030,70,1,False
64033,48,1,False
64033,90,2,True
64033,33,2,True
64033,65,2,False
71923,21,1,True
71923,66,1,True
71923,26,1,False
1704,50,1,False
13286,82,1,False
13286,91,2,False
13286,30,2,False
13286,36,1,False
13286,62,1,False
13286,29,1,True
16853,8,2,False
16853,82,1,False
16853,2,2,False
27637,91,1,False
27637,32,1,False
33848,10,1,True
33848,50,2,False
33848,13,1,False
33848,1,1,True
33848,9,1,False
52188,16,1,False
54218,77,1,False
54218,5,2,False
54218,62,1,False
54218,65,1,False
54218,43,1,False
54218,37,1,False
60005,33,2,False
60005,71,1,True
60005,93,2,True
60005,97,1,True
60005,59,1,False
60005,13,1,True
60005,68,2,False
60005,44,2,False
73120,46,2,True
73120,50,1,False
73120,100,1,False
73120,13,1,True
1500,60,1,False
19002,10,2,False
19002,60,1,False
19002,68,1,False
19002,67,1,False
25969,27,1,False
25969,73,1,False
35843,81,1,True
35843,12,2,False
39795,91,1,False
39795,99,1,False
50658,90,3,False
50658,99,1,True
50658,49,1,False
50658,12,1,False
50658,25,1,False
50658,90,1,False
50658,27,1,True
53303,52,2,False
2124,43,1,True
2124,98,1,True
2124,10,1,False
2124,87,1,False
2124,12,1,True
2124,44,1,False
2124,92,1,False
2124,19,2,False
17523,66,2,True
17523,65,1,False
17523,59,1,True
17523,12,1,True
17523,93,1,False
17523,44,1,False
17523,24,1,False
17523,84,1,True
37221,20,1,False
37221,42,1,False
37221,79,1,False
37221,17,2,True
37221,37,1,True
39761,93,1,True
39761,32,1,False
39761,98,1,False
39761,16,1,True
39761,17,1,True
39761,44,1,False
39761,35,1,False
58104,15,1,False
60981,68,1,False
60981,95,1,True
60981,13,1,False
60981,37,1,False
60981,98,1,False
60981,21,1,False
71368,8,1,False
10189,44,1,False
24873,18,1,False
